PCA1,PCA2,PCA3,Power
-407.8885819,-17.86948692,5.734450503,-0.000133333
-407.9641645,-17.9372599,5.720095486,6.67E-05
-407.6190383,-17.70604136,5.726079788,0.000733333
-406.2351889,-16.79755714,5.421073751,0.000333333
-403.7367623,-15.06022742,5.116728705,0.000666667
-400.22588,-12.83056883,4.600697841,0.000133333
-392.6643622,-9.213677498,5.900557334,-0.000133333
-382.8936559,-5.808113881,7.567512353,6.67E-05
-371.1798847,-3.76886034,4.526290146,0.000333333
-363.8446821,-0.724945576,-5.921341723,0.000333333
-344.9416217,0.223819372,-6.452950381,0.023
-333.348409,0.936558206,-18.73356132,0.114633322
-318.1440641,1.194131445,-31.99707575,0.140400037
-303.6564638,0.535323149,-45.70038609,0.18190001
-289.606574,-0.08056947,-65.09838748,0.215599984
-268.8625236,-1.195366213,-81.27349162,0.260333359
-248.7719139,-2.82828195,-98.53716466,0.300600022
-227.2486464,-4.888151104,-114.7592965,0.341433316
-182.7538719,-8.477271878,-105.1034336,0.385133326
-68.38505383,-15.43214726,-20.02866178,0.423766673
-5.3078405,-17.10571269,9.160749647,0.464666665
33.383789,-15.98467791,11.24643954,0.502666712
71.76049589,-14.73616713,11.66377272,0.548433304
113.8620479,-13.28304042,18.46899288,0.587833345
154.0987215,-13.09376769,29.53873399,0.628833354
187.3492836,-14.03613321,33.16996684,0.668766677
220.1240555,-14.51736639,34.18137882,0.710233271
250.3526048,-15.90014977,33.92325569,0.755199969
280.8448133,-17.13279776,33.15903904,0.888866663
316.3001144,-16.59189415,34.58601194,1.11286664
350.4980877,-17.61331832,35.17881938,1.249533415
380.1526432,-19.98692544,34.87426341,1.368133068
406.7817689,-22.79690133,31.76473771,1.454533339
432.3938389,-22.96324345,26.93699363,1.542333364
460.2470265,-22.80480173,22.76566184,1.706733346
490.1325066,-22.46322184,25.40991492,1.901533365
519.6912037,-22.63470454,25.63234555,2.041833401
546.7341993,-25.65291497,24.96950065,2.19936657
571.8741905,-29.92390221,21.83652937,2.281800032
598.6111535,-32.56371867,22.73950104,2.407200098
626.1194209,-33.68612253,23.75666108,2.491766691
652.240978,-33.84811933,26.19226535,2.607933521
673.0106641,-36.25604307,27.95094159,2.689433575
694.9443333,-38.16666559,31.16114522,2.773233175
715.4429857,-37.87061753,36.8924033,2.848399639
738.3561044,-38.62208946,37.43831918,2.967133045
759.4761327,-43.06619915,33.85120323,3.044166327
786.5120693,-41.57904954,34.17647965,3.126933098
808.6750011,-43.56732771,33.83972004,3.205933332
833.437405,-41.0939239,35.1408631,3.272199631
850.1929805,-43.57267363,34.05205799,3.369066954
868.9045694,-44.55834569,33.62850168,3.425500154
889.4065034,-43.98906412,34.00143484,3.476433277
908.6506512,-47.98517191,35.7757661,3.512933016
926.0513353,-51.53869916,34.55717761,3.547466516
946.583664,-51.51770699,37.93326041,3.58286643
967.729731,-50.31893876,41.30862179,3.630199432
985.7160492,-51.11685259,40.65665373,3.66136694
1005.775704,-50.50485356,36.78471059,3.693566799
1020.943272,-52.57909413,32.08741356,3.722367048
1034.217972,-55.18997124,29.56446149,3.737367392
1051.258175,-54.78479458,33.18275422,3.782966614
1063.860425,-56.59800621,30.65663354,3.792699814
1077.654994,-55.56430212,29.62052621,3.815466642
1087.624455,-57.82610252,26.40407472,3.841366053
1098.091046,-58.84852757,24.3422298,3.848532438
1107.325291,-60.03593085,21.56295049,3.839666128
1117.88907,-59.277552,20.01273039,3.848433256
1130.607677,-58.81884563,20.7720361,3.86280036
1148.133525,-60.62716401,19.50244902,3.880733728
1161.091837,-61.36795286,19.18387025,3.895900488
1165.094751,-67.7687283,18.59254298,3.88806653
1171.667892,-67.62557922,22.4430519,3.875699997
1179.841155,-64.34633739,26.70529785,3.893533945
1180.579468,-68.29817626,25.84144016,3.889333725
1181.478741,-69.91775752,23.06425883,3.873966694
1183.381724,-66.78613575,23.20043294,3.892700434
1189.906218,-60.82227395,22.9290425,3.918066263
1189.174394,-63.76967058,21.16128896,3.910433531
1185.88799,-65.83500769,16.69316496,3.902300835
1178.213319,-66.82661913,18.20025082,3.880766869
1167.657107,-67.91341345,14.78125759,3.875299454
1156.804562,-71.73388632,10.13642601,3.820866585
1166.683352,-63.15458471,16.30647488,3.836333036
1154.931214,-67.63404036,12.25614275,3.804166794
1156.828879,-59.67432737,16.54529671,3.828299522
1145.953305,-58.66668346,14.52931337,3.829699278
1133.552255,-60.43854816,14.36287846,3.78803277
1118.942486,-63.67421886,16.58032509,3.746466398
1106.333551,-57.4593078,22.28957142,3.729533911
1094.697884,-51.04772572,26.07517352,3.721700668
1082.344197,-48.85635709,21.87764687,3.724933863
1069.081978,-51.01327924,22.7763908,3.716467381
1045.801508,-57.38691547,17.79277568,3.662667036
1031.985971,-53.93154174,21.13977503,3.632699728
1007.244246,-58.81076995,18.88381504,3.569100142
994.2848897,-56.04850439,14.8526298,3.538300037
979.4819137,-53.15894484,12.97550535,3.539166927
963.219019,-50.60652395,14.14620446,3.527799606
940.7415408,-50.22883922,15.21118939,3.489766598
917.9713218,-50.9868475,18.25573035,3.435000181
894.7244285,-53.54855464,17.26346933,3.386433601
879.5733237,-55.06045796,8.738540711,3.331066608
869.194089,-45.88219752,7.225958925,3.307066679
849.7870468,-40.98310191,7.22378146,3.285900116
819.9361089,-46.18024208,1.943408916,3.219199896
796.1543857,-46.02685257,0.510458071,3.169800282
770.6765053,-42.89907178,-2.481049617,3.131733656
732.6935575,-40.83343741,-17.33609514,3.077799797
716.7968526,-37.46669311,-11.86560611,3.009066343
704.5339991,-35.42494703,6.163331266,2.944400311
676.210497,-34.58625619,8.947821548,2.875467062
650.1897309,-31.45383577,8.262766162,2.81099987
627.9416729,-24.98009267,9.736073224,2.761666536
603.3112714,-21.89614227,11.53591711,2.706733227
576.316334,-20.0575716,13.70100919,2.653866529
543.6066705,-23.1341641,8.132859368,2.583999872
512.1995804,-25.21245152,5.82896173,2.508399963
479.9173822,-24.21767188,4.672819929,2.411333799
452.2172497,-19.46284878,7.279187216,2.341399908
423.8556369,-16.23007922,4.881665343,2.261333227
390.1881099,-10.89375907,-1.379815699,2.186333179
358.2001145,-11.65004125,12.17051673,2.115400076
331.9593017,-10.71423689,6.948086025,2.021066427
305.3820774,-8.749462141,3.147830144,1.935066581
274.0394341,-9.439879886,1.706683967,1.847333312
242.3085473,-8.861340245,2.027014394,1.753266573
208.7725348,-9.693732624,2.630424327,1.662266731
177.0502337,-9.031363808,-0.751198554,1.554066658
151.2903437,-3.085701448,1.144026584,1.456866622
119.9128358,-2.619351617,-1.739402941,1.362666726
89.17601535,-2.792617353,-5.683654662,1.270800114
56.73206732,-3.802384735,-10.31160166,1.172600031
28.17523172,1.42978788,-9.523437413,1.068666697
-4.72705049,2.861577626,-10.80129851,0.967466652
-39.53493724,2.457186263,-12.55722999,0.857000113
-73.89987901,2.631140477,-14.40376572,0.703400016
-104.9434423,4.401552146,-15.92221113,0.507733285
-134.7042312,7.686088479,-16.11230684,0.371533364
-164.9296961,9.702191013,-16.89852316,0.299666703
-197.220976,10.01718743,-17.21838137,0.236799985
-229.4748464,10.06230499,-15.27496559,0.144133359
-278.8370189,16.1297836,5.76220288,0.107999966
-312.5692848,17.59641629,15.29213949,0.087733328
-334.34556,15.95327411,11.86587486,0.07280001
-352.8258804,14.4651444,8.546277378,0.055266649
-367.2281196,11.06367164,3.746893489,0.042199995
-375.5431097,6.765257167,2.739273964,0.022599993
-382.3406915,1.77451117,2.530949532,0.003133333
-388.3972325,-2.800403435,3.000269588,-0.004199999
-395.0924932,-7.841882422,2.688243267,-0.0078
-400.0953478,-11.67097866,3.436106423,0.0006
-404.3613093,-14.99705431,3.397005457,0.000533333
-406.4558917,-16.55729729,2.855863692,0.000533333
-407.3202913,-17.14785037,2.810646251,0.000133333
-406.8587819,-16.79138321,3.494489962,0.000333333
-406.488901,-16.48232876,3.726509686,0.000333333
-406.9460701,-16.74288168,3.885291735,0.0004
-407.1104221,-16.7355137,4.012000183,0.0002
-407.2772981,-17.04845372,3.781949127,0.000333333
-407.6222249,-17.29069823,3.603986307,0.0004
-407.0995246,-16.97638979,3.610061892,0.000266667
-407.362319,-17.19521319,3.770129151,0.000133333
-407.6685752,-17.50242636,3.614828787,0.000333333
-407.4098455,-17.16949476,3.93322217,0
-407.076991,-17.02813216,3.71011714,0.000266667
-407.0302552,-17.00283322,3.617942539,0.000333333
-406.8648873,-16.95483813,3.637266052,-6.67E-05
-405.8842467,-16.1333324,3.918925536,6.67E-05
-404.7010038,-15.38746952,4.524005903,0.0006
-404.2486304,-15.00108779,4.209731882,0.0006
-404.2513097,-15.09500579,3.994742846,0.000333333
-404.4481187,-15.26885747,3.889315542,0.000133333
-404.4904875,-15.43959538,4.250984576,0.0002
-405.0395995,-15.76184404,4.159129022,0.000133333
-405.761406,-16.26579199,3.398812924,0.0004
-406.3470362,-16.64708053,3.803376611,0.0002
-406.3310967,-16.53037387,4.228108401,0
-406.721808,-16.87943541,4.191902104,0.0002
-406.8761356,-17.0241114,4.225848946,0.000133333
-407.1586188,-17.14930768,4.13695067,-6.67E-05
-407.1841426,-17.29375184,4.235876432,-0.000133333
-406.8205878,-16.92606192,4.516965461,0.000266667
-407.1095787,-17.12790867,4.261210234,0.000533333
-407.4871225,-17.56344234,4.079478178,0.000133333
-407.7782486,-17.70334247,3.920282219,0.000466667
-407.7412921,-17.79022936,4.012746265,0.000466667
-407.6657856,-17.59368163,4.190827565,0.000133333
-408.2778984,-18.17666848,3.717680327,0.000533333
-408.2139398,-18.09839329,3.871896742,6.67E-05
-407.905795,-17.76141803,4.364628789,0
-408.3875493,-18.52737878,3.696751757,0.000333333
-407.8852229,-17.86466439,4.265730299,0.0006
-408.2489536,-18.06525585,4.115236324,0.000933333
-408.0724714,-17.9278853,4.310423997,-0.000133333
-408.2294986,-18.06819672,4.257430017,0.0008
-408.6648624,-18.47108692,3.851767219,0.0004
-408.6554986,-18.30228081,4.263894452,0.0006
-408.4039515,-18.03320202,4.482128747,0.000666667
-408.151226,-17.92819291,4.483171527,-1.46E-11
-407.8364658,-17.70752655,4.552791423,0.000533333
-407.9525742,-17.7210058,4.63845392,0.0006
-408.3526505,-18.18772689,4.109057289,0.000533333
-408.0920878,-17.91963057,4.424418663,0.000333333
-408.163738,-17.979584,4.469729834,0.0004
-408.4691027,-18.1697216,4.406671381,0.000266667
-408.2271908,-18.21203438,4.12232421,0.0004
-407.884834,-17.88786924,4.411265162,0.000533333
-408.1629918,-18.00888703,4.394774091,0.000533333
-408.4912837,-18.23604,4.201759453,0.000266667
-408.0715846,-17.96197751,4.555173803,0.000466667
-408.1389688,-18.01140704,4.417155813,0.0002
-408.2791764,-18.06861728,4.482934348,0.000266667
-408.5348007,-18.17276112,4.684066088,0.000866667
-408.2695738,-18.04087988,4.577885379,0.0006
-408.1165138,-17.99403006,4.744265269,0.0002
-408.3783372,-18.11678917,4.474240093,6.67E-05
-408.4907743,-18.26461431,4.347219224,0.000666667
-408.3205893,-18.23645153,4.366151751,0.000666667
-408.3532434,-18.20118977,4.368088091,0.000133333
-408.803471,-18.38115099,4.586670019,0.000266667
-408.9250999,-18.31177691,4.84127355,-6.67E-05
-408.5795133,-18.17735463,4.81903617,0.001066667
-408.5044258,-18.21231027,4.879426902,0.0006
-408.7377383,-18.32774708,4.767694286,0.000266667
-408.9682342,-18.46664004,4.65676055,0.000133333
-408.968284,-18.53738109,4.592817545,0.0004
-408.9646556,-18.69570238,4.380825963,0.000333333
-408.1246701,-18.33490266,4.672679802,-0.000133333
-408.0901417,-18.21297507,4.681945062,0.000733333
-407.8790287,-18.00968525,5.056133945,0.0006
-407.9650507,-18.03763737,4.967399203,0.0004
-408.0024365,-17.94837734,5.196626589,6.67E-05
-408.3373305,-18.13796499,4.834741365,0.0004
-408.4491141,-18.18243234,4.913528503,0.001
-408.8206617,-18.33037759,4.995668727,0.000666667
-408.7487157,-18.34973373,4.832513658,-6.67E-05
-408.4994477,-18.26553145,4.720327226,0.000266667
-408.402813,-18.21160856,4.709867264,0.000866667
-408.4034805,-18.2068107,4.551882411,0.0002
-408.5187414,-18.24539656,4.556833342,0.001266667
-408.6089524,-18.36570235,4.486983078,0.000466667
-408.836963,-18.38714312,4.962926228,0.000866667
-408.4658787,-18.22637497,4.933912561,0.0006
-408.5121185,-18.26766797,4.62118541,0.0006
-408.4799524,-18.20810177,4.583850522,0.0004
-408.3945998,-18.31188886,4.484066455,0.000466667
-408.3302122,-18.2166876,4.719615192,0.000666667
-408.1391969,-18.12977868,4.763875241,0.000733333
-408.5868237,-18.34553366,4.641328405,0.000133333
-408.7655964,-18.43665955,4.900680083,0.0004
-408.557798,-18.34116443,4.910206442,0.0004
-408.5458711,-18.41711619,4.370139548,0.000533333
-408.2237242,-18.14647928,4.454012784,0.001066667
-407.9865548,-17.99023027,4.866770316,0.0004
-408.1084487,-18.05852977,4.943367319,0.000533333
-408.400091,-18.27053647,5.021670178,0.0002
-408.2567483,-17.96346685,5.405772343,0.000333333
-408.3298558,-18.12991546,4.903992804,0.000333333
-408.3726649,-18.23522663,4.985598186,0.000333333
-408.4193551,-18.28287135,5.042523192,0.000666667
-408.4829142,-18.26824417,5.13071787,0.001133333
-408.536408,-18.33486659,5.022529991,0.000933333
-408.44067,-18.22840464,5.363831873,0.001
-408.7232905,-18.37406721,5.482866657,0.000733333
-408.8001262,-18.40832588,5.425805415,0.000133333
-408.5283048,-18.3620368,4.963580159,0.0002
-408.9469966,-18.72811244,4.393141854,6.67E-05
-408.9043223,-18.65766039,4.498019832,0.000466667
-408.7059526,-18.44603551,5.020735689,0.000733333
-408.6544427,-18.40010237,5.278089803,0.000266667
-408.8080913,-18.50083877,5.094593831,0.000333333
-408.8128627,-18.48407193,5.316849331,0.000133333
-408.3221772,-18.36509924,5.215735664,0.000333333
-408.233389,-18.21483033,5.600490252,0.000933333
-408.1529343,-18.14974162,5.527760374,0.0002
-408.3510022,-18.2624184,5.410285388,0.000266667
-408.4681158,-18.40398085,5.101575894,0.000866667
-408.7856769,-18.58857494,4.942611336,0.000266667
-408.8083393,-18.52057697,5.224062774,0.000533333
-408.5950357,-18.32524766,5.498227919,0.000266667
-408.3496484,-18.19863539,5.631838535,0.000666667
-408.5191776,-18.39942912,5.238073104,0.000333333
-408.6482782,-18.5469184,4.821042916,0.000133333
-408.7323081,-18.62305539,4.844148389,0.0006
-408.7591909,-18.50100317,5.300607654,0.0006
-408.8010075,-18.55231518,5.454438485,0.000266667
-408.8515336,-18.62221856,5.421628518,0.001133333
-408.6683254,-18.43805176,5.609110763,0.0008
-408.3700435,-18.2755339,5.608805729,-6.67E-05
-407.694488,-17.98698823,5.604024084,0.000266667
-406.1865552,-16.8579683,5.322654635,0.000733333
-403.4231596,-14.91846239,4.965690712,0.000733333
-398.7941532,-11.6658664,4.49013218,0.001333333
-390.678227,-8.153026853,6.823771991,0.000266667
-380.4166509,-4.882555075,9.068356871,0.000266667
-370.9266728,-1.473136244,2.337979375,0.0004
-359.2189467,0.644769005,-4.334239792,0.000466667
-335.4204408,0.582946106,-0.132556017,0.064166658
-329.8845213,1.864608496,-19.92102615,0.12910001
-313.982311,2.64921859,-31.91230286,0.153233364
-304.0213475,2.268909387,-50.60366213,0.193733335
-287.1128804,0.964867341,-64.38769829,0.226766646
-264.3600971,-0.642072195,-77.40820781,0.269133389
-246.1784034,-2.350808601,-96.94776634,0.304766685
-225.5732238,-4.366051971,-113.1422879,0.352066666
-166.8072797,-8.481688194,-88.21966428,0.393400013
-54.07893015,-16.30909646,-4.570464112,0.434933275
0.41058627,-18.16944062,13.18355468,0.478299975
37.40647647,-18.21327561,15.44846061,0.522966683
75.71587568,-18.70349015,15.61239633,0.566066623
118.0328713,-18.25238912,19.70255769,0.601066709
161.9238754,-18.09283901,28.95757556,0.639500022
198.7540471,-17.7670109,31.13228283,0.683466792
232.7360611,-18.90768482,33.10195342,0.725599885
268.1200922,-18.70551889,34.06990314,0.772866726
301.4245343,-20.52238185,35.4145618,0.880800009
333.8143931,-21.88730058,37.62787938,1.124900103
365.3650882,-24.2478925,36.33162282,1.274399996
395.1465429,-26.26951301,33.07597446,1.374333382
420.4757351,-27.18145659,28.62725161,1.457033396
444.0987719,-29.89365469,22.92264113,1.576100111
471.5847906,-32.18996064,22.24211846,1.820600033
501.6444595,-31.72966597,23.35819619,1.949166536
530.8830623,-31.22969183,26.20973378,2.078799963
558.7308282,-32.44452781,26.140683,2.173766613
585.4377237,-33.64308724,25.74465946,2.268033504
609.0503777,-36.96083134,25.46550203,2.361833572
633.9141589,-39.86149694,24.32715887,2.465866804
664.088604,-37.72935733,27.14059792,2.556800365
685.9910581,-40.81956831,28.08749843,2.652833223
704.94075,-42.94453657,30.00278098,2.738232851
726.4598695,-41.90709562,35.78990737,2.825366735
749.912914,-44.582577,35.76798397,2.916100502
778.3381797,-42.89380238,35.02966052,3.003233671
800.6075917,-46.03033548,33.55737919,3.06510067
822.3434917,-47.33660559,34.52757927,3.15233326
842.663531,-49.31203417,34.98329887,3.240932941
863.3240543,-50.04842427,33.78035313,3.28636694
888.0404275,-46.53388412,35.77539332,3.329699755
915.8990969,-49.12178855,43.93364004,3.368399858
934.5902335,-55.13574036,43.16338515,3.409067154
953.2120654,-58.88448333,41.8001291,3.446399689
971.8355904,-62.242441,41.24966567,3.477933884
992.7242247,-61.48568252,42.09150765,3.530166388
1010.054157,-61.55896633,39.26041728,3.569033146
1024.467033,-63.17041228,39.09331145,3.584466696
1040.93244,-64.64384664,31.54752871,3.584166765
1063.208321,-61.8490154,32.83917498,3.617233276
1078.632618,-62.99753961,30.56033889,3.648300409
1091.359721,-63.84683856,32.34814224,3.691133261
1101.36746,-65.57885287,28.83580762,3.710933208
1109.359212,-69.82695533,27.71430021,3.714800119
1118.504359,-71.8974258,25.25251989,3.696899891
1134.517513,-66.41282343,34.00593793,3.738533735
1144.307178,-68.18676475,34.62413185,3.764166832
1165.579684,-69.73005572,30.28402685,3.808399916
1175.34565,-74.05649998,24.14801785,3.794500589
1185.532525,-71.25529437,26.25785766,3.793800354
1191.718179,-74.46672632,24.0114714,3.784600019
1199.433429,-75.05674749,26.55995147,3.800299883
1204.449282,-76.78220781,23.17799025,3.809700251
1212.974794,-71.25347057,26.41731206,3.843699455
1207.402722,-75.36812281,20.01204322,3.819466352
1209.726317,-74.10271142,22.7449776,3.834299803
